date,code,name,close_price,high_price,low_price,open_price,yest_close_price,diff,diff_ratio,volume,amount
2009-11-25,000001,sh,3290.165,3291.173,3188.019,3214.815,3223.526,66.639,2.0673,189026737,2.18005084012e+11
2009-11-24,000001,sh,3223.526,3361.386,3214.026,3352.22,3338.663,-115.137,-3.4486,250211554,2.90776929009e+11
2009-11-23,000001,sh,3338.663,3339.305,3305.502,3312.974,3308.346,30.317,0.9164,169531590,2.0366433112e+11
2009-11-20,000001,sh,3308.346,3332.531,3280.184,3309.376,3320.612,-12.266,-0.3694,176074025,2.00567008565e+11
2009-11-19,000001,sh,3320.612,3329.028,3285.805,3311.188,3303.234,17.378,0.5261,174619648,1.94727737452e+11
2009-11-18,000001,sh,3303.234,3315.872,3274.212,3287.265,3282.889,20.345,0.6197,158663952,1.81541759417e+11
2009-11-17,000001,sh,3282.889,3298.379,3275.305,3291.044,3275.048,7.841,0.2394,166037305,1.94755903737e+11
2009-11-16,000001,sh,3275.048,3275.549,3206.428,3206.428,3187.647,87.401,2.7419,200378981,2.28237188511e+11
2009-11-13,000001,sh,3187.647,3189.091,3127.502,3164.65,3172.945,14.702,0.4634,151147494,1.65544017396e+11
2009-11-12,000001,sh,3172.945,3199.869,3163.078,3181.457,3175.192,-2.247,-0.0708,138033047,1.5257467455e+11
2009-11-11,000001,sh,3175.192,3186.595,3149.071,3176.311,3178.61,-3.418,-0.1075,126821701,1.44489851075e+11
2009-11-10,000001,sh,3178.61,3211.105,3176.255,3203.171,3175.585,3.025,0.0953,142448019,1.62987782589e+11
2009-11-09,000001,sh,3175.585,3176.661,3141.77,3162.146,3164.037,11.548,0.365,139189835,1.58769551515e+11
2009-11-06,000001,sh,3164.037,3183.574,3156.993,3176.137,3155.053,8.984,0.2847,163490814,1.80951326315e+11
2009-11-05,000001,sh,3155.053,3158.718,3122.524,3133.505,3128.537,26.516,0.8476,145465766,1.55331704809e+11
2009-11-04,000001,sh,3128.537,3141.453,3096.354,3119.313,3114.227,14.31,0.4595,145370268,1.63921599373e+11
2009-11-03,000001,sh,3114.227,3121.202,3078.944,3085.744,3076.649,37.578,1.2214,150552258,1.70322179754e+11
2009-11-02,000001,sh,3076.649,3077.907,2923.525,2933.817,2995.848,80.801,2.6971,137286110,1.54859076428e+11
2009-10-30,000001,sh,2995.848,3027.131,2983.93,3007.25,2960.466,35.382,1.1951,104792187,1.17402756236e+11
2009-10-29,000001,sh,2960.466,2993.435,2952.014,2975.199,3031.329,-70.863,-2.3377,110282234,1.17301802913e+11
2009-10-28,000001,sh,3031.329,3038.059,2974.258,3014.182,3021.459,9.87,0.3267,100973138,1.14190894867e+11
2009-10-27,000001,sh,3021.459,3086.091,3020.494,3086.091,3109.566,-88.107,-2.8334,120886757,1.39816121673e+11
2009-10-26,000001,sh,3109.566,3123.364,3083.183,3114.294,3107.847,1.719,0.0553,114826118,1.31363244641e+11
2009-10-23,000001,sh,3107.847,3123.463,3057.387,3057.387,3051.412,56.435,1.8495,138600902,1.57263682658e+11
2009-10-22,000001,sh,3051.412,3080.663,3045.033,3068.678,3070.589,-19.177,-0.6245,103031488,1.19567159304e+11
2009-10-21,000001,sh,3070.589,3105.514,3062.56,3080.52,3084.454,-13.865,-0.4495,135482770,1.55155390547e+11
2009-10-20,000001,sh,3084.454,3084.944,3053.643,3062.551,3038.273,46.181,1.52,143651187,1.67161044207e+11
2009-10-19,000001,sh,3038.273,3039.605,2962.307,2974.644,2976.633,61.64,2.0708,120615598,1.40591460072e+11
2009-10-16,000001,sh,2976.633,3008.179,2931.92,2992.745,2979.788,-3.155,-0.1059,92222799,1.04758645997e+11
2009-10-15,000001,sh,2979.788,3014.26,2967.108,2994.89,2970.532,9.256,0.3116,98617587,1.10455323562e+11
2009-10-14,000001,sh,2970.532,3010.611,2943.742,2945.669,2936.191,34.341,1.1696,129630148,1.41568371228e+11
2009-10-13,000001,sh,2936.191,2937.824,2886.959,2889.788,2894.483,41.708,1.4409,79997904,88547887511.0
2009-10-12,000001,sh,2894.483,2932.078,2893.573,2927.021,2911.715,-17.232,-0.5918,88186631,99951801185.0
2009-10-09,000001,sh,2911.715,2912.55,2834.618,2840.131,2779.426,132.289,4.7596,85546555,93167970402.0
2009-09-30,000001,sh,2779.426,2803.858,2763.712,2772.569,2754.54,24.886,0.9035,64833254,68136299961.0
2009-09-29,000001,sh,2754.54,2779.691,2712.299,2763.764,2763.525,-8.985,-0.3251,73565539,74303751643.0
2009-09-28,000001,sh,2763.525,2857.948,2752.773,2844.37,2838.842,-75.317,-2.6531,71874586,75489556651.0
2009-09-25,000001,sh,2838.842,2864.075,2812.918,2836.699,2853.554,-14.712,-0.5156,75167601,81071372393.0
2009-09-24,000001,sh,2853.554,2886.256,2783.106,2824.583,2842.721,10.833,0.3811,102541326,1.1094510665e+11
2009-09-23,000001,sh,2842.721,2924.198,2825.859,2897.808,2897.553,-54.832,-1.8924,107626362,1.16786681716e+11
2009-09-22,000001,sh,2897.553,2982.895,2896.937,2956.129,2967.011,-69.458,-2.341,124074699,1.37830598075e+11
2009-09-21,000001,sh,2967.011,2968.701,2871.646,2937.926,2962.667,4.344,0.1466,136231980,1.45766672565e+11
2009-09-18,000001,sh,2962.667,3068.028,2940.83,3063.309,3060.26,-97.593,-3.189,168076584,1.81458619074e+11
2009-09-17,000001,sh,3060.26,3064.234,3015.586,3015.586,2999.71,60.55,2.0185,160740391,1.78151709269e+11
2009-09-16,000001,sh,2999.71,3028.564,2960.591,3027.506,3033.728,-34.018,-1.1213,147415778,1.68333694974e+11
2009-09-15,000001,sh,3033.728,3050.426,2999.433,3029.097,3026.741,6.987,0.2308,144467755,1.60037378484e+11
2009-09-14,000001,sh,3026.741,3033.083,2984.835,2990.933,2989.792,36.949,1.2358,143711225,1.57101544656e+11
2009-09-11,000001,sh,2989.792,2999.328,2915.904,2917.193,2924.883,64.909,2.2192,123246666,1.37963303012e+11
2009-09-10,000001,sh,2924.883,2958.954,2911.212,2934.958,2946.259,-21.376,-0.7255,105894857,1.16959730751e+11
2009-09-09,000001,sh,2946.259,2962.287,2900.111,2944.174,2930.475,15.784,0.5386,130754494,1.53300824282e+11
2009-09-08,000001,sh,2930.475,2931.23,2831.852,2865.695,2881.116,49.359,1.7132,127929384,1.48628212351e+11
2009-09-07,000001,sh,2881.116,2919.35,2860.0,2877.622,2861.609,19.507,0.6817,131182812,1.46736291543e+11
2009-09-04,000001,sh,2861.609,2875.983,2827.576,2841.171,2845.024,16.585,0.5829,128889936,1.42234775802e+11
2009-09-03,000001,sh,2845.024,2854.161,2715.619,2722.305,2714.974,130.05,4.7901,129890251,1.38875482412e+11
2009-09-02,000001,sh,2714.974,2729.706,2669.217,2681.33,2683.724,31.25,1.1644,83934714,88188217124.0
2009-09-01,000001,sh,2683.724,2727.077,2639.759,2649.168,2667.745,15.979,0.599,98042585,1.01721429901e+11
2009-08-31,000001,sh,2667.745,2817.629,2662.997,2817.629,2860.688,-192.943,-6.7446,118246250,1.2463680041e+11
2009-08-28,000001,sh,2860.688,2949.432,2843.109,2938.423,2946.395,-85.707,-2.9089,123048500,1.33753880604e+11
2009-08-27,000001,sh,2946.395,2988.028,2909.893,2947.827,2967.595,-21.2,-0.7144,136745904,1.45246643795e+11
2009-08-26,000001,sh,2967.595,2995.803,2872.264,2889.735,2915.803,51.792,1.7763,130425354,1.43733812889e+11
2009-08-25,000001,sh,2915.803,2980.1,2823.637,2980.1,2993.429,-77.626,-2.5932,145236180,1.6095017187e+11
2009-08-24,000001,sh,2993.429,3004.904,2944.923,2982.192,2960.771,32.658,1.103,122875721,1.38833922734e+11
2009-08-21,000001,sh,2960.771,2969.521,2883.273,2905.053,2911.582,49.189,1.6894,126790301,1.37911220134e+11
2009-08-20,000001,sh,2911.582,2914.64,2798.37,2798.37,2785.584,125.998,4.5232,110039086,1.22097426929e+11
2009-08-19,000001,sh,2785.584,2929.063,2761.395,2916.095,2910.884,-125.3,-4.3045,114469464,1.22264986103e+11
2009-08-18,000001,sh,2910.884,2920.639,2827.113,2845.335,2870.63,40.254,1.4023,106251526,1.17884729875e+11
2009-08-17,000001,sh,2870.63,3020.264,2867.394,2994.866,3046.972,-176.342,-5.7875,125058959,1.37505293027e+11
2009-08-14,000001,sh,3046.972,3146.005,3039.305,3138.146,3140.56,-93.588,-2.98,125815592,1.46317184904e+11
2009-08-13,000001,sh,3140.56,3150.365,3060.119,3112.573,3112.719,27.841,0.8944,116934226,1.38622307552e+11
2009-08-12,000001,sh,3112.719,3255.986,3104.565,3255.985,3264.726,-152.007,-4.656,134447463,1.5750277784e+11
2009-08-11,000001,sh,3264.726,3273.021,3222.707,3261.406,3249.76,14.966,0.4605,103752297,1.2259068005e+11
2009-08-10,000001,sh,3249.76,3307.885,3201.06,3287.759,3260.69,-10.93,-0.3352,126683738,1.53092244814e+11
2009-08-07,000001,sh,3260.69,3374.461,3244.101,3352.659,3356.33,-95.64,-2.8495,153160007,1.84965518554e+11
2009-08-06,000001,sh,3356.33,3419.744,3309.606,3401.479,3428.501,-72.171,-2.105,174827374,2.16977962145e+11
2009-08-05,000001,sh,3428.501,3468.097,3385.424,3467.047,3471.442,-42.941,-1.237,202502543,2.40942030788e+11
2009-08-04,000001,sh,3471.442,3478.01,3404.818,3477.112,3462.59,8.852,0.2556,211490154,2.51125070529e+11
2009-08-03,000001,sh,3462.59,3465.173,3398.448,3429.693,3412.062,50.528,1.4809,200813706,2.36321894284e+11
2009-07-31,000001,sh,3412.062,3414.145,3333.718,3354.679,3321.56,90.502,2.7247,193714375,2.23913413668e+11
2009-07-30,000001,sh,3321.56,3336.64,3215.753,3281.203,3266.432,55.128,1.6877,198010213,2.19805237487e+11
2009-07-29,000001,sh,3266.432,3454.019,3174.214,3419.991,3438.371,-171.939,-5.0006,275801197,2.9692581167e+11
2009-07-28,000001,sh,3438.371,3439.924,3392.428,3434.32,3435.212,3.159,0.092,204245819,2.43639209471e+11
2009-07-27,000001,sh,3435.212,3435.933,3376.286,3377.716,3372.603,62.609,1.8564,197623634,2.40590664414e+11
2009-07-24,000001,sh,3372.603,3398.049,3306.911,3343.756,3328.49,44.113,1.3253,189738676,2.23586942004e+11
2009-07-23,000001,sh,3328.49,3331.063,3289.224,3301.103,3296.615,31.875,0.9669,166397752,1.95399677893e+11
2009-07-22,000001,sh,3296.615,3301.427,3207.257,3207.987,3213.206,83.409,2.5958,168213043,2.05904362436e+11
2009-07-21,000001,sh,3213.206,3279.587,3207.501,3275.667,3266.92,-53.714,-1.6442,197565897,2.32283940769e+11
2009-07-20,000001,sh,3266.92,3269.18,3192.904,3203.888,3189.741,77.179,2.4196,198870795,2.34137657938e+11
2009-07-17,000001,sh,3189.741,3197.231,3158.566,3181.063,3183.742,5.999,0.1884,164690672,1.86627471862e+11
2009-07-16,000001,sh,3183.742,3221.068,3175.957,3209.775,3188.551,-4.809,-0.1508,191230184,2.18405539516e+11
2009-07-15,000001,sh,3188.551,3188.91,3156.625,3156.625,3145.157,43.394,1.3797,195911479,2.17648397033e+11
2009-07-14,000001,sh,3145.157,3147.592,3088.58,3088.58,3080.556,64.601,2.0971,161688479,1.78310252157e+11
2009-07-13,000001,sh,3080.556,3112.875,3076.302,3098.956,3113.932,-33.376,-1.0718,156610057,1.72773199129e+11
2009-07-10,000001,sh,3113.932,3140.044,3099.987,3124.789,3123.035,-9.103,-0.2915,161162269,1.78156523866e+11
2009-07-09,000001,sh,3123.035,3123.51,3064.209,3073.518,3080.774,42.261,1.3718,167287882,1.84340942497e+11
2009-07-08,000001,sh,3080.774,3097.964,3011.214,3057.46,3089.45,-8.676,-0.2808,155489181,1.70730196862e+11
2009-07-07,000001,sh,3089.45,3130.067,3077.476,3118.268,3124.667,-35.217,-1.1271,178775741,1.88053086155e+11
2009-07-06,000001,sh,3124.667,3128.31,3090.099,3091.478,3088.367,36.3,1.1754,183237316,2.03906252982e+11
2009-07-03,000001,sh,3088.367,3088.862,3029.546,3035.814,3060.254,28.113,0.9186,159467946,1.77437706872e+11
2009-07-02,000001,sh,3060.254,3062.564,3015.077,3015.077,3008.15,52.104,1.7321,161960284,1.81106412972e+11
2009-07-01,000001,sh,3008.15,3009.706,2947.69,2950.169,2959.362,48.788,1.6486,138250133,1.53787572559e+11
2009-06-30,000001,sh,2959.362,2997.272,2953.364,2990.118,2975.314,-15.952,-0.5361,125813958,1.43702358882e+11
2009-06-29,000001,sh,2975.314,2976.922,2918.39,2930.313,2928.211,47.103,1.6086,128543774,1.36897820414e+11
2009-06-26,000001,sh,2928.211,2937.614,2910.345,2930.502,2925.046,3.165,0.1082,109560720,1.1528819639e+11
2009-06-25,000001,sh,2925.046,2946.898,2909.09,2926.62,2922.299,2.747,0.094,119613020,1.29317186953e+11
2009-06-24,000001,sh,2922.299,2923.47,2880.285,2889.046,2892.697,29.602,1.0233,140574260,1.46582080279e+11
2009-06-23,000001,sh,2892.697,2941.055,2841.902,2853.491,2896.302,-3.605,-0.1245,144465267,1.44529047289e+11
2009-06-22,000001,sh,2896.302,2923.236,2884.131,2900.572,2880.492,15.81,0.5489,146972200,1.48019601206e+11
2009-06-19,000001,sh,2880.492,2886.499,2847.358,2861.177,2853.903,26.589,0.9317,153023362,1.51320731378e+11
2009-06-18,000001,sh,2853.903,2855.415,2810.853,2812.989,2810.123,43.78,1.5579,138842694,1.47268582062e+11
2009-06-17,000001,sh,2810.123,2813.613,2744.218,2771.521,2776.022,34.101,1.2284,110783742,1.17977930214e+11
2009-06-16,000001,sh,2776.022,2797.483,2753.694,2762.741,2789.549,-13.527,-0.4849,103383327,1.08276958955e+11
2009-06-15,000001,sh,2789.549,2790.977,2727.739,2743.031,2743.762,45.787,1.6688,106225013,1.08611224653e+11
2009-06-12,000001,sh,2743.762,2812.679,2722.217,2793.968,2797.32,-53.558,-1.9146,127694651,1.23856774504e+11
2009-06-11,000001,sh,2797.32,2828.739,2787.449,2812.279,2816.247,-18.927,-0.6721,134114877,1.32679466784e+11
2009-06-10,000001,sh,2816.247,2820.575,2789.996,2796.903,2787.887,28.36,1.0173,145267188,1.44164564764e+11
2009-06-09,000001,sh,2787.887,2788.366,2721.854,2766.51,2768.336,19.551,0.7062,132601567,1.33368340812e+11
2009-06-08,000001,sh,2768.336,2795.149,2729.028,2753.345,2753.891,14.445,0.5245,133231447,1.39055628788e+11
2009-06-05,000001,sh,2753.891,2791.649,2750.377,2783.859,2767.244,-13.353,-0.4825,146648113,1.54008004633e+11
2009-06-04,000001,sh,2767.244,2778.242,2728.199,2753.248,2778.589,-11.345,-0.4083,170878921,1.79530474728e+11
2009-06-03,000001,sh,2778.589,2778.683,2717.863,2722.266,2724.302,54.287,1.9927,155681658,1.59933137295e+11
2009-06-02,000001,sh,2724.302,2750.88,2713.466,2739.442,2721.28,3.022,0.1111,156356058,1.61533528215e+11
2009-06-01,000001,sh,2721.28,2726.716,2668.4,2668.4,2632.93,88.35,3.3556,147959551,1.56583372878e+11
2009-05-27,000001,sh,2632.93,2635.313,2592.794,2601.24,2588.575,44.355,1.7135,103167720,1.0327925269e+11
2009-05-26,000001,sh,2588.575,2618.8,2585.91,2615.006,2610.01,-21.435,-0.8213,114514670,1.18131294543e+11
2009-05-25,000001,sh,2610.01,2618.359,2538.622,2555.342,2597.601,12.409,0.4777,112000785,1.127834086e+11
2009-05-22,000001,sh,2597.601,2617.749,2578.593,2595.988,2610.622,-13.021,-0.4988,99147298,99118250399.0
2009-05-21,000001,sh,2610.622,2663.227,2598.869,2639.141,2651.414,-40.792,-1.5385,138926981,1.38836441743e+11
2009-05-20,000001,sh,2651.414,2686.345,2651.011,2680.547,2676.682,-25.268,-0.944,138245861,1.37726378251e+11
2009-05-19,000001,sh,2676.682,2688.112,2660.56,2679.396,2652.779,23.903,0.9011,147466097,1.482782717e+11
2009-05-18,000001,sh,2652.779,2656.844,2589.613,2632.569,2645.263,7.516,0.2841,119048894,1.17756928313e+11
2009-05-15,000001,sh,2645.263,2661.366,2623.364,2646.891,2639.887,5.376,0.2036,110890182,1.06608365463e+11
2009-05-14,000001,sh,2639.887,2651.488,2610.223,2631.445,2663.766,-23.879,-0.8964,124762442,1.21454136837e+11
2009-05-13,000001,sh,2663.766,2670.213,2608.317,2629.031,2618.172,45.594,1.7414,145836006,1.44852897922e+11
2009-05-12,000001,sh,2618.172,2619.692,2558.963,2562.363,2579.747,38.425,1.4895,123005960,1.13535287102e+11
2009-05-11,000001,sh,2579.747,2663.95,2579.747,2646.287,2625.645,-45.898,-1.7481,178248359,1.72321991651e+11
2009-05-08,000001,sh,2625.645,2634.061,2574.572,2586.759,2597.447,28.198,1.0856,161920976,1.5621840097e+11
2009-05-07,000001,sh,2597.447,2622.112,2566.121,2612.123,2592.52,4.927,0.19,181811460,1.74950684019e+11
2009-05-06,000001,sh,2592.52,2596.925,2552.632,2563.564,2567.337,25.183,0.9809,160708583,1.54739266212e+11
2009-05-05,000001,sh,2567.337,2590.776,2552.39,2577.429,2559.911,7.426,0.2901,158422283,1.5148374483e+11
2009-05-04,000001,sh,2559.911,2560.544,2486.225,2486.685,2477.569,82.342,3.3235,153369990,1.46556669904e+11
2009-04-30,000001,sh,2477.569,2491.072,2461.365,2477.928,2468.192,9.377,0.3799,131154168,1.28415988367e+11
2009-04-29,000001,sh,2468.192,2477.725,2395.483,2401.658,2401.438,66.754,2.7798,126530722,1.21162110146e+11
2009-04-28,000001,sh,2401.438,2411.438,2372.343,2382.884,2405.348,-3.91,-0.1626,94815296,90832146515.0
2009-04-27,000001,sh,2405.348,2452.928,2393.162,2443.436,2448.595,-43.247,-1.7662,113008183,1.03129576177e+11
2009-04-24,000001,sh,2448.595,2481.527,2445.664,2477.156,2463.954,-15.359,-0.6233,113796845,1.08707318998e+11
2009-04-23,000001,sh,2463.954,2474.146,2422.789,2440.676,2461.346,2.608,0.106,126119756,1.13289481801e+11
2009-04-22,000001,sh,2461.346,2579.218,2449.895,2548.105,2535.828,-74.482,-2.9372,193984096,1.77684058255e+11
2009-04-21,000001,sh,2535.828,2552.598,2499.601,2523.262,2557.456,-21.628,-0.8457,164621542,1.54981760713e+11
2009-04-20,000001,sh,2557.456,2559.036,2497.321,2500.173,2503.935,53.521,2.1375,147904251,1.4051463058e+11
2009-04-17,000001,sh,2503.935,2539.352,2481.899,2524.626,2534.134,-30.199,-1.1917,161593595,1.57622439863e+11
2009-04-16,000001,sh,2534.134,2549.312,2497.122,2542.336,2536.056,-1.922,-0.0758,186163119,1.7538557524e+11
2009-04-15,000001,sh,2536.056,2542.54,2485.926,2514.591,2527.181,8.875,0.3512,181085688,1.74328823217e+11
2009-04-14,000001,sh,2527.181,2532.089,2495.337,2512.009,2513.701,13.48,0.5363,165180093,1.61980251322e+11
2009-04-13,000001,sh,2513.701,2522.445,2464.061,2468.083,2444.226,69.475,2.8424,191344932,1.87711670981e+11
2009-04-10,000001,sh,2444.226,2444.981,2392.8,2400.014,2379.876,64.35,2.7039,157491196,1.55514586745e+11
2009-04-09,000001,sh,2379.876,2380.935,2331.877,2345.009,2347.385,32.491,1.3841,113234976,1.06619208493e+11
2009-04-08,000001,sh,2347.385,2435.388,2346.537,2429.879,2439.182,-91.797,-3.7634,146809157,1.3564111056e+11
2009-04-07,000001,sh,2439.182,2449.537,2407.506,2422.1,2419.778,19.404,0.8019,124209223,1.16789605458e+11
2009-04-03,000001,sh,2419.778,2456.811,2406.496,2446.124,2425.291,-5.513,-0.2273,170251684,1.57219614568e+11
2009-04-02,000001,sh,2425.291,2450.003,2417.111,2417.217,2408.017,17.274,0.7174,188385983,1.72522522029e+11
2009-04-01,000001,sh,2408.017,2422.625,2380.979,2380.979,2373.213,34.804,1.4665,179857619,1.66542110985e+11
2009-03-31,000001,sh,2373.213,2375.712,2299.158,2313.883,2358.04,15.173,0.6435,142695498,1.35218694637e+11
2009-03-30,000001,sh,2358.04,2380.194,2348.527,2377.964,2374.438,-16.398,-0.6906,139880606,1.26966646884e+11
2009-03-27,000001,sh,2374.438,2392.769,2361.091,2380.626,2361.704,12.734,0.5392,186528389,1.62372580273e+11
2009-03-26,000001,sh,2361.704,2362.048,2274.895,2296.047,2291.555,70.149,3.0612,158556822,1.42115262676e+11
2009-03-25,000001,sh,2291.555,2355.69,2291.359,2333.163,2338.42,-46.865,-2.0041,144842469,1.32141017314e+11
2009-03-24,000001,sh,2338.42,2369.454,2327.43,2359.679,2325.48,12.94,0.5564,162727081,1.49657505366e+11
2009-03-23,000001,sh,2325.48,2329.183,2276.81,2286.246,2281.087,44.393,1.9461,160060235,1.50481167173e+11
2009-03-20,000001,sh,2281.087,2294.117,2250.405,2272.437,2265.759,15.328,0.6765,150523664,1.33689859541e+11
2009-03-19,000001,sh,2265.759,2268.144,2220.164,2227.344,2223.725,42.034,1.8903,145822319,1.2777626856e+11
2009-03-18,000001,sh,2223.725,2255.009,2221.588,2227.981,2218.326,5.399,0.2434,146994599,1.25865348731e+11
2009-03-17,000001,sh,2218.326,2225.192,2151.776,2156.774,2153.291,65.035,3.0203,130805423,1.12232753431e+11
2009-03-16,000001,sh,2153.291,2158.9,2108.612,2122.408,2128.848,24.443,1.1482,73382635,61350177716.0
2009-03-13,000001,sh,2128.848,2166.022,2124.979,2148.418,2133.881,-5.033,-0.2359,83504887,71086096898.0
2009-03-12,000001,sh,2133.881,2136.795,2086.018,2127.726,2139.025,-5.144,-0.2405,87213151,70844692379.0
2009-03-11,000001,sh,2139.025,2203.534,2133.141,2199.983,2158.568,-19.543,-0.9054,103723453,88140678289.0
2009-03-10,000001,sh,2158.568,2159.268,2088.162,2097.139,2118.748,39.82,1.8794,83940262,69210911817.0
2009-03-09,000001,sh,2118.748,2232.674,2116.453,2205.746,2193.007,-74.259,-3.3862,124300647,1.03789266892e+11
2009-03-06,000001,sh,2193.007,2221.04,2171.668,2180.788,2221.076,-28.069,-1.2638,123863233,1.05456001939e+11
2009-03-05,000001,sh,2221.076,2241.761,2173.491,2220.15,2198.107,22.969,1.0449,182441105,1.54447113354e+11
2009-03-04,000001,sh,2198.107,2201.727,2076.616,2076.616,2071.431,126.676,6.1154,154811275,1.27892955248e+11
2009-03-03,000001,sh,2071.431,2088.628,2037.024,2047.213,2093.447,-22.016,-1.0517,97781728,79994309136.0
2009-03-02,000001,sh,2093.447,2102.112,2052.992,2066.229,2082.852,10.595,0.5087,87462587,72211341967.0
2009-02-27,000001,sh,2082.852,2123.244,2064.918,2100.063,2121.251,-38.399,-1.8102,122905210,98102105111.0
2009-02-26,000001,sh,2121.251,2237.547,2102.346,2201.672,2206.574,-85.323,-3.8668,148638852,1.2740568689e+11
2009-02-25,000001,sh,2206.574,2234.018,2142.601,2222.506,2200.654,5.92,0.269,152376898,1.31714313637e+11
2009-02-24,000001,sh,2200.654,2295.59,2193.268,2273.755,2305.777,-105.123,-4.5591,183853106,1.58380699123e+11
2009-02-23,000001,sh,2305.777,2313.594,2219.714,2249.289,2261.478,44.299,1.9589,160289118,1.3863295786e+11
2009-02-20,000001,sh,2261.478,2262.332,2206.211,2234.365,2227.125,34.353,1.5425,128938105,1.09165791609e+11
2009-02-19,000001,sh,2227.125,2247.616,2190.473,2224.49,2209.862,17.263,0.7812,129844050,1.08339620206e+11
2009-02-18,000001,sh,2209.862,2295.741,2206.062,2271.26,2319.441,-109.579,-4.7244,162461879,1.35271731033e+11
2009-02-17,000001,sh,2319.441,2402.807,2316.934,2387.354,2389.387,-69.946,-2.9274,198117836,1.69208652573e+11
2009-02-16,000001,sh,2389.387,2389.878,2328.179,2338.758,2320.792,68.595,2.9557,211427610,1.77943626091e+11
2009-02-13,000001,sh,2320.792,2323.12,2236.178,2249.185,2248.091,72.701,3.2339,199715512,1.64495583289e+11
2009-02-12,000001,sh,2248.091,2274.201,2191.887,2265.789,2260.82,-12.729,-0.563,173976848,1.42103890049e+11
2009-02-11,000001,sh,2260.82,2305.705,2218.297,2230.49,2265.161,-4.341,-0.1916,209328074,1.72321488281e+11
2009-02-10,000001,sh,2265.161,2266.398,2197.007,2218.489,2224.714,40.447,1.8181,172587361,1.35681439586e+11
2009-02-09,000001,sh,2224.714,2238.894,2196.708,2211.317,2181.239,43.475,1.9931,192312686,1.5046904589e+11
2009-02-06,000001,sh,2181.239,2185.086,2102.078,2102.078,2098.018,83.221,3.9666,160860189,1.20665866595e+11
2009-02-05,000001,sh,2098.018,2149.476,2082.596,2106.835,2107.749,-9.731,-0.4617,165352197,1.24500738446e+11
2009-02-04,000001,sh,2107.749,2108.257,2067.786,2068.086,2060.808,46.941,2.2778,151785867,1.10696114214e+11
2009-02-03,000001,sh,2060.808,2060.925,2005.022,2011.77,2011.683,49.125,2.442,134407694,96712688397.0
2009-02-02,000001,sh,2011.683,2012.742,1987.129,2008.134,1990.657,21.026,1.0562,84766272,61818715800.0
2009-01-23,000001,sh,1990.657,2008.788,1986.348,2001.172,2004.951,-14.294,-0.7129,85967706,62932392386.0
2009-01-22,000001,sh,2004.951,2009.851,1980.438,1996.086,1985.016,19.935,1.0043,88284495,66506084643.0
2009-01-21,000001,sh,1985.016,2007.911,1960.529,1965.944,1994.107,-9.091,-0.4559,87289198,68074243531.0
2009-01-20,000001,sh,1994.107,1994.809,1956.102,1981.147,1986.672,7.435,0.3742,74565389,55559942615.0
2009-01-19,000001,sh,1986.672,2018.51,1966.188,1971.0,1954.438,32.234,1.6493,109401361,81124780587.0
2009-01-16,000001,sh,1954.438,1984.728,1928.922,1928.922,1920.206,34.232,1.7827,132972538,1.00032422214e+11
2009-01-15,000001,sh,1920.206,1937.728,1902.542,1912.772,1928.869,-8.663,-0.4491,115984409,83224642456.0
2009-01-14,000001,sh,1928.869,1929.276,1862.309,1862.31,1863.367,65.502,3.5152,87918051,64187216921.0
2009-01-13,000001,sh,1863.367,1888.309,1861.811,1880.868,1900.347,-36.98,-1.946,73836460,49268185747.0
2009-01-12,000001,sh,1900.347,1924.441,1886.833,1897.703,1904.861,-4.514,-0.237,83645557,59507232593.0
2009-01-09,000001,sh,1904.861,1909.349,1875.164,1875.164,1878.181,26.68,1.4205,71224779,50131264134.0
2009-01-08,000001,sh,1878.181,1894.171,1862.263,1890.242,1924.012,-45.831,-2.3821,80374000,55076814285.0
2009-01-07,000001,sh,1924.012,1948.233,1920.515,1938.974,1937.145,-13.133,-0.678,92360086,63931164740.0
2009-01-06,000001,sh,1937.145,1938.69,1871.971,1878.827,1880.716,56.429,3.0004,99066756,69012567705.0
2009-01-05,000001,sh,1880.716,1880.716,1844.094,1849.02,1820.805,59.911,3.2904,67136715,46100959083.0
2008-12-31,000001,sh,1820.805,1844.367,1814.752,1834.949,1832.91,-12.105,-0.6604,50396099,33526169662.0
2008-12-30,000001,sh,1832.91,1862.937,1826.98,1851.909,1850.48,-17.57,-0.9495,56466221,37852627021.0
2008-12-29,000001,sh,1850.48,1856.334,1815.407,1846.304,1851.518,-1.038,-0.0561,55021399,37095629471.0
2008-12-26,000001,sh,1851.518,1866.63,1840.191,1852.911,1852.419,-0.901,-0.0486,53256201,34864413042.0
2008-12-25,000001,sh,1852.419,1877.768,1832.355,1865.721,1863.8,-11.381,-0.6106,64566147,42169635258.0
2008-12-24,000001,sh,1863.8,1887.314,1850.855,1873.577,1897.225,-33.425,-1.7618,74495756,48333598104.0
2008-12-23,000001,sh,1897.225,1990.049,1895.178,1990.049,1987.755,-90.53,-4.5544,98985955,66982772287.0
2008-12-22,000001,sh,1987.755,2016.454,1965.354,2016.454,2018.463,-30.708,-1.5214,86820548,60430366505.0
2008-12-19,000001,sh,2018.463,2038.657,1997.12,2006.208,2015.694,2.769,0.1374,102183392,72954018626.0
2008-12-18,000001,sh,2015.694,2016.569,1958.975,1978.974,1976.819,38.875,1.9665,92160304,64930771689.0
